Season,Episode,Topic,Label,Confidence,Topic Words
8,3,4,Money,0.047104202,"['honeymoon', 'class', 'ticket', 'first', 'were', 'sorry', 'im', 'see', 'seat', 'want']"
8,3,5,Fight,0.089218214,"['key', 'took', 'away', 'find', 'give', 'mine', 'place', 'anyway', 'gon', 'na']"
8,3,5,Acting,0.079368331,"['key', 'took', 'away', 'find', 'give', 'mine', 'place', 'anyway', 'gon', 'na']"
8,3,5,Cleaning,0.0686078,"['key', 'took', 'away', 'find', 'give', 'mine', 'place', 'anyway', 'gon', 'na']"
8,3,5,Breakup,0.067265846,"['key', 'took', 'away', 'find', 'give', 'mine', 'place', 'anyway', 'gon', 'na']"
8,3,6,Cleaning,0.136172086,"['hi', 'hey', 'seeing', 'started', 'luck', 'meet', 'washed', 'nice', 'doctor', 'shocked']"
8,3,6,Acting,0.10225416,"['hi', 'hey', 'seeing', 'started', 'luck', 'meet', 'washed', 'nice', 'doctor', 'shocked']"
8,3,6,Friendship,0.092380717,"['hi', 'hey', 'seeing', 'started', 'luck', 'meet', 'washed', 'nice', 'doctor', 'shocked']"
8,3,6,Hospital,0.059008714,"['hi', 'hey', 'seeing', 'started', 'luck', 'meet', 'washed', 'nice', 'doctor', 'shocked']"
8,4,0,Romance,0.300560564,"['oh', 'joke', 'honeymoon', 'know', 'really', 'yeah', 'good', 'amazing', 'luck', 'go']"
8,4,0,Marriage,0.269533783,"['oh', 'joke', 'honeymoon', 'know', 'really', 'yeah', 'good', 'amazing', 'luck', 'go']"
8,4,0,Child,0.053059168,"['oh', 'joke', 'honeymoon', 'know', 'really', 'yeah', 'good', 'amazing', 'luck', 'go']"
8,4,0,Gossip,0.046655692,"['oh', 'joke', 'honeymoon', 'know', 'really', 'yeah', 'good', 'amazing', 'luck', 'go']"
8,4,1,Acting,0.084409192,"['na', 'dont', 'youre', 'right', 'call', 'wan', 'number', 'get', 'gon', 'okay']"
8,4,1,Child,0.070638396,"['na', 'dont', 'youre', 'right', 'call', 'wan', 'number', 'get', 'gon', 'okay']"
8,4,1,Gossip,0.054275464,"['na', 'dont', 'youre', 'right', 'call', 'wan', 'number', 'get', 'gon', 'okay']"
8,4,1,Museum,0.048620973,"['na', 'dont', 'youre', 'right', 'call', 'wan', 'number', 'get', 'gon', 'okay']"
8,4,2,Child,0.446932882,"['ross', 'rachel', 'joey', 'phoebe', 'oh', 'hand', 'month', 'ken', 'okay', 'six']"
8,4,2,Roommates,0.108522259,"['ross', 'rachel', 'joey', 'phoebe', 'oh', 'hand', 'month', 'ken', 'okay', 'six']"
8,4,2,Romance,0.101705134,"['ross', 'rachel', 'joey', 'phoebe', 'oh', 'hand', 'month', 'ken', 'okay', 'six']"
8,4,2,Friendship,0.068171099,"['ross', 'rachel', 'joey', 'phoebe', 'oh', 'hand', 'month', 'ken', 'okay', 'six']"
8,4,3,TV,0.114648148,"['tape', 'see', 'got', 'wanted', 'dont', 'believe', 'camera', 'ii', 'signal', 'remember']"
8,4,3,Gossip,0.082475632,"['tape', 'see', 'got', 'wanted', 'dont', 'believe', 'camera', 'ii', 'signal', 'remember']"
8,4,3,Fight,0.078904524,"['tape', 'see', 'got', 'wanted', 'dont', 'believe', 'camera', 'ii', 'signal', 'remember']"
8,4,3,Acting,0.074135408,"['tape', 'see', 'got', 'wanted', 'dont', 'believe', 'camera', 'ii', 'signal', 'remember']"
8,4,4,Acting,0.076239064,"['europe', 'western', 'hiking', 'across', 'backpacking', 'barcelona', 'foothill', 'lake', 'um', 'tibidabo']"
8,4,4,Romance,0.070859186,"['europe', 'western', 'hiking', 'across', 'backpacking', 'barcelona', 'foothill', 'lake', 'um', 'tibidabo']"
8,4,4,Job,0.069237664,"['europe', 'western', 'hiking', 'across', 'backpacking', 'barcelona', 'foothill', 'lake', 'um', 'tibidabo']"
8,4,4,Friendship,0.066346653,"['europe', 'western', 'hiking', 'across', 'backpacking', 'barcelona', 'foothill', 'lake', 'um', 'tibidabo']"
8,4,5,Job,0.480419993,"['hey', 'hi', 'look', 'joe', 'wewe', 'pretty', 'andand', 'sweetie', 'thanks', 'hello']"
8,4,5,Friendship,0.068568453,"['hey', 'hi', 'look', 'joe', 'wewe', 'pretty', 'andand', 'sweetie', 'thanks', 'hello']"
8,4,5,Coffee,0.060246669,"['hey', 'hi', 'look', 'joe', 'wewe', 'pretty', 'andand', 'sweetie', 'thanks', 'hello']"
8,4,5,Child,0.05889662,"['hey', 'hi', 'look', 'joe', 'wewe', 'pretty', 'andand', 'sweetie', 'thanks', 'hello']"
8,5,0,Romance,0.310797483,"['im', 'go', 'well', 'think', 'okay', 'want', 'thats', 'date', 'na', 'fire']"
8,5,0,Fight,0.261051863,"['im', 'go', 'well', 'think', 'okay', 'want', 'thats', 'date', 'na', 'fire']"
8,5,0,Acting,0.051801905,"['im', 'go', 'well', 'think', 'okay', 'want', 'thats', 'date', 'na', 'fire']"
8,5,0,Sex,0.050778501,"['im', 'go', 'well', 'think', 'okay', 'want', 'thats', 'date', 'na', 'fire']"
8,5,1,Romance,0.133342251,"['yeah', 'yes', 'thank', 'much', 'mean', 'said', 'know', 'ahh', 'accomplished', 'sweetie']"
8,5,1,Child,0.113236338,"['yeah', 'yes', 'thank', 'much', 'mean', 'said', 'know', 'ahh', 'accomplished', 'sweetie']"
8,5,1,Friendship,0.062454771,"['yeah', 'yes', 'thank', 'much', 'mean', 'said', 'know', 'ahh', 'accomplished', 'sweetie']"
8,5,1,Museum,0.048080463,"['yeah', 'yes', 'thank', 'much', 'mean', 'said', 'know', 'ahh', 'accomplished', 'sweetie']"
8,5,2,Child,0.804207683,"['kash', 'rachel', 'ross', 'joey', 'picture', 'baby', 'body', 'thought', 'monica', 'jessicas']"
8,5,2,Birth,0.068794787,"['kash', 'rachel', 'ross', 'joey', 'picture', 'baby', 'body', 'thought', 'monica', 'jessicas']"
8,5,2,Roommates,0.015146121,"['kash', 'rachel', 'ross', 'joey', 'picture', 'baby', 'body', 'thought', 'monica', 'jessicas']"
8,5,2,Romance,0.013675702,"['kash', 'rachel', 'ross', 'joey', 'picture', 'baby', 'body', 'thought', 'monica', 'jessicas']"
8,5,3,Friendship,0.143619061,"['hi', 'hey', 'oh', 'hello', 'great', 'its', 'bobby', 'cheered', 'havent', 'introducing']"
8,5,3,Romance,0.112224035,"['hi', 'hey', 'oh', 'hello', 'great', 'its', 'bobby', 'cheered', 'havent', 'introducing']"
8,5,3,Child,0.081144087,"['hi', 'hey', 'oh', 'hello', 'great', 'its', 'bobby', 'cheered', 'havent', 'introducing']"
8,5,3,Roommates,0.069364324,"['hi', 'hey', 'oh', 'hello', 'great', 'its', 'bobby', 'cheered', 'havent', 'introducing']"
8,5,4,Food,0.160604298,"['toby', 'chandler', 'muriel', 'walk', 'laugh', 'call', 'hey', 'say', 'found', 'donut']"
8,5,4,Acting,0.15747416,"['toby', 'chandler', 'muriel', 'walk', 'laugh', 'call', 'hey', 'say', 'found', 'donut']"
8,5,4,Child,0.148762226,"['toby', 'chandler', 'muriel', 'walk', 'laugh', 'call', 'hey', 'say', 'found', 'donut']"
8,5,4,Romance,0.12688154,"['toby', 'chandler', 'muriel', 'walk', 'laugh', 'call', 'hey', 'say', 'found', 'donut']"
8,5,5,Romance,0.144620523,"['phoebe', 'leave', 'right', 'tim', 'one', 'start', 'okay', 'monica', 'single', 'kiss']"
8,5,5,Sex,0.13521035,"['phoebe', 'leave', 'right', 'tim', 'one', 'start', 'okay', 'monica', 'single', 'kiss']"
8,5,5,Acting,0.109167643,"['phoebe', 'leave', 'right', 'tim', 'one', 'start', 'okay', 'monica', 'single', 'kiss']"
8,5,5,Breakup,0.077517346,"['phoebe', 'leave', 'right', 'tim', 'one', 'start', 'okay', 'monica', 'single', 'kiss']"
8,5,6,TV,0.097908303,"['bob', 'yeah', 'hall', 'uhh', 'turn', 'around', 'right', 'hey', 'everyday', 'display']"
8,5,6,Hospital,0.072215505,"['bob', 'yeah', 'hall', 'uhh', 'turn', 'around', 'right', 'hey', 'everyday', 'display']"
8,5,6,Child,0.070472628,"['bob', 'yeah', 'hall', 'uhh', 'turn', 'around', 'right', 'hey', 'everyday', 'display']"
8,5,6,Museum,0.069853261,"['bob', 'yeah', 'hall', 'uhh', 'turn', 'around', 'right', 'hey', 'everyday', 'display']"
8,6,0,Child,0.184126914,"['ross', 'chandler', 'joey', 'okay', 'right', 'monica', 'oh', 'really', 'strong', 'gon']"
8,6,0,Roommates,0.10467454,"['ross', 'chandler', 'joey', 'okay', 'right', 'monica', 'oh', 'really', 'strong', 'gon']"
8,6,0,Job,0.085164443,"['ross', 'chandler', 'joey', 'okay', 'right', 'monica', 'oh', 'really', 'strong', 'gon']"
8,6,0,Fight,0.080311924,"['ross', 'chandler', 'joey', 'okay', 'right', 'monica', 'oh', 'really', 'strong', 'gon']"
8,6,1,Romance,0.108870424,"['yeah', 'sure', 'mayolanofavich', 'ahh', 'lelani', 'dignity', 'hmm', 'pride', 'rach', 'looking']"
8,6,1,Child,0.086718999,"['yeah', 'sure', 'mayolanofavich', 'ahh', 'lelani', 'dignity', 'hmm', 'pride', 'rach', 'looking']"
8,6,1,Gossip,0.055360734,"['yeah', 'sure', 'mayolanofavich', 'ahh', 'lelani', 'dignity', 'hmm', 'pride', 'rach', 'looking']"
8,6,1,Museum,0.048379492,"['yeah', 'sure', 'mayolanofavich', 'ahh', 'lelani', 'dignity', 'hmm', 'pride', 'rach', 'looking']"
8,6,2,Gossip,0.361590624,"['im', 'getting', 'think', 'youre', 'shes', 'yknow', 'ballerina', 'could', 'dont', 'guy']"
8,6,2,Acting,0.092976458,"['im', 'getting', 'think', 'youre', 'shes', 'yknow', 'ballerina', 'could', 'dont', 'guy']"
8,6,2,Romance,0.08131142,"['im', 'getting', 'think', 'youre', 'shes', 'yknow', 'ballerina', 'could', 'dont', 'guy']"
8,6,2,Child,0.0535766,"['im', 'getting', 'think', 'youre', 'shes', 'yknow', 'ballerina', 'could', 'dont', 'guy']"
8,6,3,Fight,0.515130401,"['hey', 'hi', 'thank', 'entering', 'guy', 'downtown', 'embarrassing', 'pirouette', 'wrestle', 'trash']"
8,6,3,Gossip,0.090478092,"['hey', 'hi', 'thank', 'entering', 'guy', 'downtown', 'embarrassing', 'pirouette', 'wrestle', 'trash']"
8,6,3,Breakup,0.041041862,"['hey', 'hi', 'thank', 'entering', 'guy', 'downtown', 'embarrassing', 'pirouette', 'wrestle', 'trash']"
8,6,3,Acting,0.030493552,"['hey', 'hi', 'thank', 'entering', 'guy', 'downtown', 'embarrassing', 'pirouette', 'wrestle', 'trash']"
8,6,4,Romance,0.296340495,"['phoebe', 'ursula', 'its', 'god', 'walk', 'nice', 'quit', 'im', 'meeting', 'motion']"
8,6,4,Acting,0.186433509,"['phoebe', 'ursula', 'its', 'god', 'walk', 'nice', 'quit', 'im', 'meeting', 'motion']"
8,6,4,Breakup,0.07203988,"['phoebe', 'ursula', 'its', 'god', 'walk', 'nice', 'quit', 'im', 'meeting', 'motion']"
8,6,4,Friendship,0.061389536,"['phoebe', 'ursula', 'its', 'god', 'walk', 'nice', 'quit', 'im', 'meeting', 'motion']"
8,6,5,Clothes,0.294469148,"['costume', 'wear', 'dress', 'party', 'youre', 'leatherface', 'dressing', 'like', 'big', 'way']"
8,6,5,Romance,0.073163889,"['costume', 'wear', 'dress', 'party', 'youre', 'leatherface', 'dressing', 'like', 'big', 'way']"
8,6,5,Gossip,0.050824359,"['costume', 'wear', 'dress', 'party', 'youre', 'leatherface', 'dressing', 'like', 'big', 'way']"
8,6,5,Sex,0.039662745,"['costume', 'wear', 'dress', 'party', 'youre', 'leatherface', 'dressing', 'like', 'big', 'way']"
8,6,6,Food,0.335888147,"['candy', 'trick', 'treat', 'give', 'wow', 'got', 'clown', 'giving', 'cape', 'piece']"
8,6,6,Child,0.145797402,"['candy', 'trick', 'treat', 'give', 'wow', 'got', 'clown', 'giving', 'cape', 'piece']"
8,6,6,Clothes,0.11672543,"['candy', 'trick', 'treat', 'give', 'wow', 'got', 'clown', 'giving', 'cape', 'piece']"
8,6,6,Birth,0.034592133,"['candy', 'trick', 'treat', 'give', 'wow', 'got', 'clown', 'giving', 'cape', 'piece']"
8,6,7,Money,0.207734182,"['shut', 'tell', 'let', 'wait', 'checkbook', 'whats', 'win', 'okay', 'come', 'lost']"
8,6,7,Gossip,0.130111173,"['shut', 'tell', 'let', 'wait', 'checkbook', 'whats', 'win', 'okay', 'come', 'lost']"
8,6,7,Breakup,0.067559682,"['shut', 'tell', 'let', 'wait', 'checkbook', 'whats', 'win', 'okay', 'come', 'lost']"
8,6,7,Waiter,0.061373495,"['shut', 'tell', 'let', 'wait', 'checkbook', 'whats', 'win', 'okay', 'come', 'lost']"
8,6,8,Gossip,0.128595442,"['really', 'thats', 'exclusively', 'isnt', 'true', 'fair', 'bad', 'supposed', 'could', 'think']"
8,6,8,Fight,0.08339306,"['really', 'thats', 'exclusively', 'isnt', 'true', 'fair', 'bad', 'supposed', 'could', 'think']"
8,6,8,Child,0.07186567,"['really', 'thats', 'exclusively', 'isnt', 'true', 'fair', 'bad', 'supposed', 'could', 'think']"
8,6,8,Breakup,0.063180953,"['really', 'thats', 'exclusively', 'isnt', 'true', 'fair', 'bad', 'supposed', 'could', 'think']"
8,7,0,Child,0.691924453,"['oh', 'its', 'im', 'yeah', 'okay', 'look', 'see', 'baby', 'know', 'well']"
8,7,0,Birth,0.029977387,"['oh', 'its', 'im', 'yeah', 'okay', 'look', 'see', 'baby', 'know', 'well']"
8,7,0,Romance,0.029836908,"['oh', 'its', 'im', 'yeah', 'okay', 'look', 'see', 'baby', 'know', 'well']"
8,7,0,Friendship,0.026616829,"['oh', 'its', 'im', 'yeah', 'okay', 'look', 'see', 'baby', 'know', 'well']"
8,7,1,Acting,0.289271742,"['hey', 'hi', 'hello', 'entering', 'bed', 'call', 'pick', 'jump', 'left', 'phone']"
8,7,1,Roommates,0.090526149,"['hey', 'hi', 'hello', 'entering', 'bed', 'call', 'pick', 'jump', 'left', 'phone']"
8,7,1,Sex,0.070975639,"['hey', 'hi', 'hello', 'entering', 'bed', 'call', 'pick', 'jump', 'left', 'phone']"
8,7,1,Breakup,0.059195474,"['hey', 'hi', 'hello', 'entering', 'bed', 'call', 'pick', 'jump', 'left', 'phone']"
8,8,0,Child,0.119144589,"['na', 'im', 'gon', 'oh', 'dont', 'its', 'okay', 'youre', 'go', 'get']"
8,8,0,Friendship,0.065958939,"['na', 'im', 'gon', 'oh', 'dont', 'its', 'okay', 'youre', 'go', 'get']"
8,8,0,Breakup,0.053610362,"['na', 'im', 'gon', 'oh', 'dont', 'its', 'okay', 'youre', 'go', 'get']"
8,8,0,Roommates,0.051976021,"['na', 'im', 'gon', 'oh', 'dont', 'its', 'okay', 'youre', 'go', 'get']"
8,8,1,Child,0.074676275,"['yeah', 'oh', 'well', 'uh', 'thats', 'thatthatsthats', 'sum', 'except', 'wh', 'true']"
8,8,1,Money,0.067049205,"['yeah', 'oh', 'well', 'uh', 'thats', 'thatthatsthats', 'sum', 'except', 'wh', 'true']"
8,8,1,Museum,0.059420414,"['yeah', 'oh', 'well', 'uh', 'thats', 'thatthatsthats', 'sum', 'except', 'wh', 'true']"
8,8,1,Breakup,0.056266561,"['yeah', 'oh', 'well', 'uh', 'thats', 'thatthatsthats', 'sum', 'except', 'wh', 'true']"
8,9,0,Roommates,0.264968753,"['oh', 'im', 'rachel', 'right', 'hey', 'ross', 'okay', 'like', 'well', 'its']"
8,9,0,Romance,0.258382827,"['oh', 'im', 'rachel', 'right', 'hey', 'ross', 'okay', 'like', 'well', 'its']"
8,9,0,Friendship,0.063731179,"['oh', 'im', 'rachel', 'right', 'hey', 'ross', 'okay', 'like', 'well', 'its']"
8,9,0,Acting,0.038374275,"['oh', 'im', 'rachel', 'right', 'hey', 'ross', 'okay', 'like', 'well', 'its']"
8,9,1,Museum,0.062677808,"['yeah', 'anything', 'man', 'yes', 'want', 'good', 'card', 'hon', 'winning', 'saw']"
8,9,1,Fight,0.05754349,"['yeah', 'anything', 'man', 'yes', 'want', 'good', 'card', 'hon', 'winning', 'saw']"
8,9,1,Gossip,0.057174571,"['yeah', 'anything', 'man', 'yes', 'want', 'good', 'card', 'hon', 'winning', 'saw']"
8,9,1,Roommates,0.053904083,"['yeah', 'anything', 'man', 'yes', 'want', 'good', 'card', 'hon', 'winning', 'saw']"
8,10,0,Clothes,0.398742259,"['boot', 'see', 'gon', 'na', 'im', 'wear', 'okay', 'right', 'go', 'get']"
8,10,0,Child,0.044493403,"['boot', 'see', 'gon', 'na', 'im', 'wear', 'okay', 'right', 'go', 'get']"
8,10,0,Fight,0.042290166,"['boot', 'see', 'gon', 'na', 'im', 'wear', 'okay', 'right', 'go', 'get']"
8,10,0,Roommates,0.040526681,"['boot', 'see', 'gon', 'na', 'im', 'wear', 'okay', 'right', 'go', 'get']"
8,10,1,Child,0.336249679,"['dina', 'joey', 'bobby', 'hes', 'right', 'funny', 'uncle', 'tell', 'little', 'sandwich']"
8,10,1,Food,0.223656833,"['dina', 'joey', 'bobby', 'hes', 'right', 'funny', 'uncle', 'tell', 'little', 'sandwich']"
8,10,1,Gossip,0.081670195,"['dina', 'joey', 'bobby', 'hes', 'right', 'funny', 'uncle', 'tell', 'little', 'sandwich']"
8,10,1,Friendship,0.058406189,"['dina', 'joey', 'bobby', 'hes', 'right', 'funny', 'uncle', 'tell', 'little', 'sandwich']"
8,10,2,Sofa,0.493829817,"['hi', 'hey', 'seat', 'entering', 'uhhuh', 'sit', 'balcony', 'ahhhhhhhh', 'couch', 'hand']"
8,10,2,Child,0.052470949,"['hi', 'hey', 'seat', 'entering', 'uhhuh', 'sit', 'balcony', 'ahhhhhhhh', 'couch', 'hand']"
8,10,2,Friendship,0.047022037,"['hi', 'hey', 'seat', 'entering', 'uhhuh', 'sit', 'balcony', 'ahhhhhhhh', 'couch', 'hand']"
8,10,2,Roommates,0.044333529,"['hi', 'hey', 'seat', 'entering', 'uhhuh', 'sit', 'balcony', 'ahhhhhhhh', 'couch', 'hand']"
8,10,3,Child,0.103359625,"['yeah', 'wow', 'theyre', 'oh', 'stunned', 'ahh', 'angrily', 'mine', 'kinda', 'marketing']"
8,10,3,Gossip,0.093185946,"['yeah', 'wow', 'theyre', 'oh', 'stunned', 'ahh', 'angrily', 'mine', 'kinda', 'marketing']"
8,10,3,Fight,0.085455865,"['yeah', 'wow', 'theyre', 'oh', 'stunned', 'ahh', 'angrily', 'mine', 'kinda', 'marketing']"
8,10,3,Museum,0.051556017,"['yeah', 'wow', 'theyre', 'oh', 'stunned', 'ahh', 'angrily', 'mine', 'kinda', 'marketing']"
8,10,4,Child,0.284386218,"['ben', 'bens', 'jack', 'jerk', 'mother', 'school', 'im', 'hes', 'one', 'hey']"
8,10,4,Birth,0.152161777,"['ben', 'bens', 'jack', 'jerk', 'mother', 'school', 'im', 'hes', 'one', 'hey']"
8,10,4,Fight,0.065564081,"['ben', 'bens', 'jack', 'jerk', 'mother', 'school', 'im', 'hes', 'one', 'hey']"
8,10,4,Gossip,0.062846869,"['ben', 'bens', 'jack', 'jerk', 'mother', 'school', 'im', 'hes', 'one', 'hey']"
8,10,5,Acting,0.100583173,"['excuse', 'help', 'okay', 'know', 'break', 'breaking', 'else', 'law', 'wont', 'supposed']"
8,10,5,Breakup,0.09011846,"['excuse', 'help', 'okay', 'know', 'break', 'breaking', 'else', 'law', 'wont', 'supposed']"
8,10,5,Child,0.06153775,"['excuse', 'help', 'okay', 'know', 'break', 'breaking', 'else', 'law', 'wont', 'supposed']"
8,10,5,Sofa,0.056486439,"['excuse', 'help', 'okay', 'know', 'break', 'breaking', 'else', 'law', 'wont', 'supposed']"
8,10,6,Child,0.581341505,"['sting', 'son', 'stings', 'school', 'well', 'umm', 'sit', 'say', 'would', 'thats']"
8,10,6,Gossip,0.089233734,"['sting', 'son', 'stings', 'school', 'well', 'umm', 'sit', 'say', 'would', 'thats']"
8,10,6,Fight,0.051932659,"['sting', 'son', 'stings', 'school', 'well', 'umm', 'sit', 'say', 'would', 'thats']"
8,10,6,Acting,0.040696736,"['sting', 'son', 'stings', 'school', 'well', 'umm', 'sit', 'say', 'would', 'thats']"
8,10,7,Child,0.374511003,"['ross', 'ticket', 'singing', 'get', 'please', 'carol', 'uhhuh', 'give', 'couldcould', 'copy']"
8,10,7,Romance,0.079055823,"['ross', 'ticket', 'singing', 'get', 'please', 'carol', 'uhhuh', 'give', 'couldcould', 'copy']"
8,10,7,Acting,0.043829095,"['ross', 'ticket', 'singing', 'get', 'please', 'carol', 'uhhuh', 'give', 'couldcould', 'copy']"
8,10,7,Friendship,0.035016082,"['ross', 'ticket', 'singing', 'get', 'please', 'carol', 'uhhuh', 'give', 'couldcould', 'copy']"
8,11,0,Child,0.08794786,"['yeah', 'really', 'uh', 'sure', 'huh', 'oh', 'know', 'pretty', 'smaller', 'believe']"
8,11,0,Sofa,0.067792945,"['yeah', 'really', 'uh', 'sure', 'huh', 'oh', 'know', 'pretty', 'smaller', 'believe']"
8,11,0,Fight,0.055741206,"['yeah', 'really', 'uh', 'sure', 'huh', 'oh', 'know', 'pretty', 'smaller', 'believe']"
8,11,0,Gossip,0.04982115,"['yeah', 'really', 'uh', 'sure', 'huh', 'oh', 'know', 'pretty', 'smaller', 'believe']"
8,11,1,Sofa,0.227696657,"['okay', 'im', 'good', 'sorry', 'night', 'lie', 'table', 'oh', 'would', 'well']"
8,11,1,Roommates,0.084940173,"['okay', 'im', 'good', 'sorry', 'night', 'lie', 'table', 'oh', 'would', 'well']"
8,11,1,Breakup,0.064730622,"['okay', 'im', 'good', 'sorry', 'night', 'lie', 'table', 'oh', 'would', 'well']"
8,11,1,Waiter,0.060226481,"['okay', 'im', 'good', 'sorry', 'night', 'lie', 'table', 'oh', 'would', 'well']"
8,11,2,Romance,0.40440771,"['conversation', 'yknow', 'mean', 'going', 'like', 'think', 'relationship', 'fun', 'know', 'its']"
8,11,2,Friendship,0.132473707,"['conversation', 'yknow', 'mean', 'going', 'like', 'think', 'relationship', 'fun', 'know', 'its']"
8,11,2,Child,0.044452708,"['conversation', 'yknow', 'mean', 'going', 'like', 'think', 'relationship', 'fun', 'know', 'its']"
8,11,2,Sofa,0.035886366,"['conversation', 'yknow', 'mean', 'going', 'like', 'think', 'relationship', 'fun', 'know', 'its']"
8,11,3,Fight,0.172703758,"['hi', 'hey', 'botchy', 'couldve', 'ball', 'everybody', 'home', 'heyheyhey', 'legchewing', 'wanted']"
8,11,3,Job,0.074511372,"['hi', 'hey', 'botchy', 'couldve', 'ball', 'everybody', 'home', 'heyheyhey', 'legchewing', 'wanted']"
8,11,3,Child,0.074131906,"['hi', 'hey', 'botchy', 'couldve', 'ball', 'everybody', 'home', 'heyheyhey', 'legchewing', 'wanted']"
8,11,3,Breakup,0.071535006,"['hi', 'hey', 'botchy', 'couldve', 'ball', 'everybody', 'home', 'heyheyhey', 'legchewing', 'wanted']"
8,11,4,Breakup,0.391545326,"['rachel', 'doug', 'monica', 'im', 'gon', 'split', 'na', 'exit', 'sorry', 'get']"
8,11,4,Divorce,0.33414644,"['rachel', 'doug', 'monica', 'im', 'gon', 'split', 'na', 'exit', 'sorry', 'get']"
8,11,4,Roommates,0.041272763,"['rachel', 'doug', 'monica', 'im', 'gon', 'split', 'na', 'exit', 'sorry', 'get']"
8,11,4,TV,0.039995234,"['rachel', 'doug', 'monica', 'im', 'gon', 'split', 'na', 'exit', 'sorry', 'get']"
8,11,5,Romance,0.260028541,"['card', 'send', 'holiday', 'together', 'take', 'couple', 'na', 'were', 'wan', 'year']"
8,11,5,Marriage,0.165440187,"['card', 'send', 'holiday', 'together', 'take', 'couple', 'na', 'were', 'wan', 'year']"
8,11,5,Friendship,0.090979204,"['card', 'send', 'holiday', 'together', 'take', 'couple', 'na', 'were', 'wan', 'year']"
8,11,5,Child,0.079050601,"['card', 'send', 'holiday', 'together', 'take', 'couple', 'na', 'were', 'wan', 'year']"
8,12,0,Child,0.106060311,"['move', 'its', 'dont', 'like', 'class', 'time', 'game', 'well', 'didnt', 'take']"
8,12,0,Breakup,0.084057964,"['move', 'its', 'dont', 'like', 'class', 'time', 'game', 'well', 'didnt', 'take']"
8,12,0,Sofa,0.080407016,"['move', 'its', 'dont', 'like', 'class', 'time', 'game', 'well', 'didnt', 'take']"
8,12,0,Fight,0.070407912,"['move', 'its', 'dont', 'like', 'class', 'time', 'game', 'well', 'didnt', 'take']"
8,12,1,Romance,0.11924877,"['date', 'dont', 'got', 'look', 'well', 'oh', 'im', 'brownie', 'almost', 'actually']"
8,12,1,Child,0.11915718,"['date', 'dont', 'got', 'look', 'well', 'oh', 'im', 'brownie', 'almost', 'actually']"
8,12,1,Gossip,0.090781823,"['date', 'dont', 'got', 'look', 'well', 'oh', 'im', 'brownie', 'almost', 'actually']"
8,12,1,Breakup,0.063996755,"['date', 'dont', 'got', 'look', 'well', 'oh', 'im', 'brownie', 'almost', 'actually']"
8,12,2,Job,0.124064371,"['oh', 'yeah', 'huh', 'god', 'right', 'work', 'really', 'uh', 'know', 'kinda']"
8,12,2,Sofa,0.06537842,"['oh', 'yeah', 'huh', 'god', 'right', 'work', 'really', 'uh', 'know', 'kinda']"
8,12,2,Museum,0.057179455,"['oh', 'yeah', 'huh', 'god', 'right', 'work', 'really', 'uh', 'know', 'kinda']"
8,12,2,Child,0.054887749,"['oh', 'yeah', 'huh', 'god', 'right', 'work', 'really', 'uh', 'know', 'kinda']"
8,12,3,Child,0.348581374,"['phoebe', 'joey', 'chandler', 'monica', 'watch', 'hes', 'oh', 'cant', 'come', 'go']"
8,12,3,TV,0.086595699,"['phoebe', 'joey', 'chandler', 'monica', 'watch', 'hes', 'oh', 'cant', 'come', 'go']"
8,12,3,Breakup,0.07355196,"['phoebe', 'joey', 'chandler', 'monica', 'watch', 'hes', 'oh', 'cant', 'come', 'go']"
8,12,3,Fight,0.066180222,"['phoebe', 'joey', 'chandler', 'monica', 'watch', 'hes', 'oh', 'cant', 'come', 'go']"
8,12,4,Death,0.260044545,"['hey', 'yeah', 'oh', 'arm', 'isnt', 'deadpan', 'dying', 'distracted', 'seem', 'talked']"
8,12,4,Acting,0.103205837,"['hey', 'yeah', 'oh', 'arm', 'isnt', 'deadpan', 'dying', 'distracted', 'seem', 'talked']"
8,12,4,Gossip,0.060764864,"['hey', 'yeah', 'oh', 'arm', 'isnt', 'deadpan', 'dying', 'distracted', 'seem', 'talked']"
8,12,4,Breakup,0.04387885,"['hey', 'yeah', 'oh', 'arm', 'isnt', 'deadpan', 'dying', 'distracted', 'seem', 'talked']"
8,13,0,Child,0.23930648,"['know', 'its', 'dont', 'oh', 'im', 'really', 'okay', 'rachel', 'chandler', 'right']"
8,13,0,Roommates,0.13149631,"['know', 'its', 'dont', 'oh', 'im', 'really', 'okay', 'rachel', 'chandler', 'right']"
8,13,0,Romance,0.121001638,"['know', 'its', 'dont', 'oh', 'im', 'really', 'okay', 'rachel', 'chandler', 'right']"
8,13,0,Friendship,0.085475907,"['know', 'its', 'dont', 'oh', 'im', 'really', 'okay', 'rachel', 'chandler', 'right']"
8,13,1,TV,0.083838269,"['god', 'oh', 'uhhuh', 'yeah', 'saw', 'knooow', 'whaaat', 'high', 'popular', 'huh']"
8,13,1,Museum,0.069842614,"['god', 'oh', 'uhhuh', 'yeah', 'saw', 'knooow', 'whaaat', 'high', 'popular', 'huh']"
8,13,1,Gossip,0.065239199,"['god', 'oh', 'uhhuh', 'yeah', 'saw', 'knooow', 'whaaat', 'high', 'popular', 'huh']"
8,13,1,Child,0.05906054,"['god', 'oh', 'uhhuh', 'yeah', 'saw', 'knooow', 'whaaat', 'high', 'popular', 'huh']"
